EEG,t_EEG
-2.380444,1352
2.838221,1352.01
9.887997,1352.02
11.90222,1352.03
-7.873775,1352.04
-32.95999,1352.05
-35.52354,1352.06
-33.1431,1352.07
-20.69155,1352.08
2.014222,1352.09
18.31111,1352.1
26.45955,1352.11
21.33244,1352.12
12.81777,1352.13
4.852443,1352.14
-3.662221,1352.15
-14.74044,1352.16
-23.16355,1352.17
-23.62133,1352.18
-22.4311,1352.19
-13.27555,1352.2
5.035554,1352.21
11.26133,1352.22
8.514664,1352.23
4.760888,1352.24
-8.514664,1352.25
-9.887997,1352.26
-5.767998,1352.27
-1.648,1352.28
7.78222,1352.29
3.936888,1352.3
1.373333,1352.31
-0.7324442,1352.32
-9.979552,1352.33
-10.62044,1352.34
-4.760888,1352.35
4.577776,1352.36
7.324442,1352.37
3.47911,1352.38
12.90933,1352.39
16.02222,1352.4
12.81777,1352.41
9.887997,1352.42
-4.669332,1352.43
-14.832,1352.44
-13.91644,1352.45
0.7324442,1352.46
8.697775,1352.47
11.16977,1352.48
17.39555,1352.49
18.40266,1352.5
14.008,1352.51
2.380444,1352.52
-3.662221,1352.53
-1.373333,1352.54
5.767998,1352.55
14.64888,1352.56
15.10666,1352.57
6.042665,1352.58
0.3662221,1352.59
-4.760888,1352.6
-10.89511,1352.61
-10.25422,1352.62
-2.838221,1352.63
7.141331,1352.64
11.16977,1352.65
11.44444,1352.66
6.775109,1352.67
-9.247108,1352.68
-18.49422,1352.69
-9.887997,1352.7
-3.204443,1352.71
2.746666,1352.72
11.99377,1352.73
14.832,1352.74
8.78933,1352.75
0.09155553,1352.76
-2.471999,1352.77
-2.380444,1352.78
3.47911,1352.79
12.36,1352.8
15.28977,1352.81
14.92355,1352.82
14.64888,1352.83
12.08533,1352.84
2.65511,1352.85
-8.331553,1352.86
-18.67733,1352.87
-21.79022,1352.88
-18.86044,1352.89
-3.662221,1352.9
14.46577,1352.91
17.304,1352.92
19.59288,1352.93
14.64888,1352.94
9.063997,1352.95
9.155553,1352.96
0.2746666,1352.97
-1.464888,1352.98
-1.556444,1352.99
1.739555,1353
10.34577,1353.01
6.591998,1353.02
1.922666,1353.03
3.295999,1353.04
8.514664,1353.05
11.16977,1353.06
11.26133,1353.07
0.7324442,1353.08
-7.507553,1353.09
-8.239998,1353.1
-16.38844,1353.11
-10.25422,1353.12
-5.12711,1353.13
-3.387555,1353.14
13.27555,1353.15
13.73333,1353.16
-6.591998,1353.17
-14.008,1353.18
-8.514664,1353.19
-6.134221,1353.2
-8.697775,1353.21
-13.82488,1353.22
-6.042665,1353.23
5.584887,1353.24
8.148442,1353.25
10.89511,1353.26
10.25422,1353.27
8.697775,1353.28
17.67022,1353.29
17.76177,1353.3
7.599109,1353.31
-2.380444,1353.32
-18.03644,1353.33
-29.57244,1353.34
-33.32621,1353.35
-28.56532,1353.36
-12.26844,1353.37
8.78933,1353.38
25.26933,1353.39
31.95288,1353.4
29.75555,1353.41
23.16355,1353.42
16.11377,1353.43
6.95822,1353.44
-2.197333,1353.45
-4.577776,1353.46
-5.859554,1353.47
-9.796441,1353.48
-11.07822,1353.49
-12.08533,1353.5
-0.09155553,1353.51
20.78311,1353.52
34.15021,1353.53
37.81243,1353.54
36.53065,1353.55
31.22044,1353.56
21.42399,1353.57
6.683554,1353.58
-10.43733,1353.59
-13.55022,1353.6
-8.78933,1353.61
-1.556444,1353.62
-1.648,1353.63
-5.035554,1353.64
-0.6408887,1353.65
10.89511,1353.66
23.80444,1353.67
30.30488,1353.68
30.6711,1353.69
19.77599,1353.7
15.56444,1353.71
7.415998,1353.72
-2.563555,1353.73
7.049776,1353.74
18.21955,1353.75
19.40977,1353.76
17.76177,1353.77
16.20533,1353.78
16.93777,1353.79
15.28977,1353.8
8.78933,1353.81
13.73333,1353.82
17.57866,1353.83
6.317331,1353.84
1.464888,1353.85
8.056887,1353.86
10.80355,1353.87
15.56444,1353.88
18.95199,1353.89
13.73333,1353.9
17.304,1353.91
20.32533,1353.92
15.74755,1353.93
8.697775,1353.94
-1.648,1353.95
0.9155553,1353.96
-1.556444,1353.97
-11.44444,1353.98
-6.591998,1353.99
-3.47911,1354
2.197333,1354.01
13.45866,1354.02
13.09244,1354.03
-1.373333,1354.04
-8.239998,1354.05
-9.979552,1354.06
-10.89511,1354.07
-1.190222,1354.08
4.028443,1354.09
11.71911,1354.1
10.80355,1354.11
-1.464888,1354.12
-3.112888,1354.13
-3.662221,1354.14
-3.845332,1354.15
-3.387555,1354.16
-3.936888,1354.17
-1.373333,1354.18
-3.295999,1354.19
-2.746666,1354.2
1.007111,1354.21
3.204443,1354.22
5.676443,1354.23
-2.929777,1354.24
-8.056887,1354.25
-4.943998,1354.26
1.373333,1354.27
2.929777,1354.28
2.471999,1354.29
7.324442,1354.3
-1.739555,1354.31
0.7324442,1354.32
3.295999,1354.33
0.7324442,1354.34
4.119999,1354.35
-5.035554,1354.36
-5.035554,1354.37
2.838221,1354.38
3.47911,1354.39
0.09155553,1354.4
-1.739555,1354.41
-2.471999,1354.42
-8.056887,1354.43
-14.74044,1354.44
-13.64177,1354.45
-9.063997,1354.46
-4.211555,1354.47
-8.880886,1354.48
-9.613331,1354.49
-0.3662221,1354.5
-3.753777,1354.51
-8.78933,1354.52
-11.35289,1354.53
-11.99377,1354.54
-17.85333,1354.55
-24.35377,1354.56
-33.41777,1354.57
-34.24177,1354.58
-21.79022,1354.59
-20.32533,1354.6
-12.26844,1354.61
-1.739555,1354.62
3.204443,1354.63
5.676443,1354.64
1.281777,1354.65
-2.471999,1354.66
-3.112888,1354.67
-5.401776,1354.68
-12.08533,1354.69
-18.40266,1354.7
-19.31822,1354.71
-14.64888,1354.72
-12.54311,1354.73
-11.07822,1354.74
-3.845332,1354.75
3.753777,1354.76
2.288888,1354.77
-0.4577776,1354.78
-0.6408887,1354.79
-7.690664,1354.8
-15.93066,1354.81
-16.48,1354.82
-20.96622,1354.83
-23.52977,1354.84
-15.74755,1354.85
-15.83911,1354.86
-14.09955,1354.87
-3.295999,1354.88
3.845332,1354.89
3.753777,1354.9
-6.95822,1354.91
-16.57155,1354.92
-13.55022,1354.93
-3.753777,1354.94
2.014222,1354.95
2.197333,1354.96
0.1831111,1354.97
3.845332,1354.98
11.07822,1354.99
2.288888,1355
-0.1831111,1355.01
8.056887,1355.02
1.831111,1355.03
-6.042665,1355.04
-3.845332,1355.05
5.218665,1355.06
9.338664,1355.07
9.796441,1355.08
9.063997,1355.09
9.887997,1355.1
7.507553,1355.11
-1.922666,1355.12
0.2746666,1355.13
2.014222,1355.14
3.295999,1355.15
5.676443,1355.16
1.190222,1355.17
6.500443,1355.18
10.25422,1355.19
7.507553,1355.2
10.98666,1355.21
8.056887,1355.22
-0.3662221,1355.23
-10.07111,1355.24
-23.62133,1355.25
-21.69866,1355.26
-11.71911,1355.27
-1.373333,1355.28
3.387555,1355.29
-9.155553,1355.3
-20.69155,1355.31
-21.69866,1355.32
-16.48,1355.33
-2.746666,1355.34
7.415998,1355.35
0.1831111,1355.36
-9.796441,1355.37
-10.34577,1355.38
-8.880886,1355.39
-3.753777,1355.4
2.838221,1355.41
0.7324442,1355.42
-0.2746666,1355.43
-10.16266,1355.44
-22.98044,1355.45
-23.52977,1355.46
-20.41688,1355.47
-8.514664,1355.48
-0.2746666,1355.49
-4.669332,1355.5
-9.338664,1355.51
-16.57155,1355.52
-22.15644,1355.53
-17.304,1355.54
-16.48,1355.55
-10.07111,1355.56
0.3662221,1355.57
4.394665,1355.58
8.239998,1355.59
9.796441,1355.6
8.423109,1355.61
8.514664,1355.62
10.98666,1355.63
5.584887,1355.64
-1.098666,1355.65
-10.80355,1355.66
-15.38133,1355.67
-7.049776,1355.68
4.119999,1355.69
12.90933,1355.7
14.19111,1355.71
11.536,1355.72
4.119999,1355.73
-2.105777,1355.74
-1.648,1355.75
-3.662221,1355.76
-11.90222,1355.77
-13.55022,1355.78
-7.324442,1355.79
-1.007111,1355.8
-0.1831111,1355.81
-2.838221,1355.82
-2.65511,1355.83
-1.648,1355.84
1.648,1355.85
4.852443,1355.86
2.746666,1355.87
-8.423109,1355.88
-8.880886,1355.89
-11.71911,1355.9
-17.85333,1355.91
-8.239998,1355.92
4.028443,1355.93
11.90222,1355.94
19.04355,1355.95
22.24799,1355.96
13.184,1355.97
1.922666,1355.98
-6.95822,1355.99
-1.373333,1356
-1.190222,1356.01
-1.739555,1356.02
11.07822,1356.03
13.73333,1356.04
4.669332,1356.05
-4.028443,1356.06
4.760888,1356.07
4.211555,1356.08
-11.44444,1356.09
-18.31111,1356.1
-8.514664,1356.11
15.56444,1356.12
18.31111,1356.13
15.38133,1356.14
18.03644,1356.15
6.408887,1356.16
-3.753777,1356.17
-2.563555,1356.18
2.014222,1356.19
3.295999,1356.2
3.387555,1356.21
-4.577776,1356.22
-2.380444,1356.23
18.03644,1356.24
25.08621,1356.25
18.03644,1356.26
6.042665,1356.27
-6.042665,1356.28
-8.78933,1356.29
-15.28977,1356.3
-23.98755,1356.31
-24.81155,1356.32
-23.52977,1356.33
-20.41688,1356.34
-19.68444,1356.35
-12.81777,1356.36
5.12711,1356.37
16.57155,1356.38
15.83911,1356.39
4.486221,1356.4
-10.43733,1356.41
-22.24799,1356.42
-30.12177,1356.43
-28.65688,1356.44
-16.20533,1356.45
-1.648,1356.46
4.028443,1356.47
9.979552,1356.48
20.59999,1356.49
20.32533,1356.5
13.82488,1356.51
9.338664,1356.52
5.035554,1356.53
0.09155553,1356.54
-6.408887,1356.55
0.4577776,1356.56
9.247108,1356.57
11.35289,1356.58
12.26844,1356.59
7.507553,1356.6
13.36711,1356.61
13.91644,1356.62
9.796441,1356.63
8.697775,1356.64
-3.662221,1356.65
-10.89511,1356.66
-6.500443,1356.67
0.5493332,1356.68
8.606219,1356.69
5.859554,1356.7
3.112888,1356.71
11.71911,1356.72
10.98666,1356.73
10.712,1356.74
13.55022,1356.75
8.606219,1356.76
8.331553,1356.77
1.373333,1356.78
-6.866664,1356.79
-6.408887,1356.8
-9.338664,1356.81
-7.599109,1356.82
2.014222,1356.83
11.35289,1356.84
21.14933,1356.85
30.12177,1356.86
30.21332,1356.87
33.9671,1356.88
35.43199,1356.89
33.9671,1356.9
37.2631,1356.91
37.53777,1356.92
40.19288,1356.93
27.10044,1356.94
10.89511,1356.95
5.676443,1356.96
4.394665,1356.97
15.19822,1356.98
21.60711,1356.99
17.21244,1357
15.38133,1357.01
13.91644,1357.02
17.57866,1357.03
23.71288,1357.04
23.52977,1357.05
23.34666,1357.06
16.75466,1357.07
5.035554,1357.08
-8.880886,1357.09
-18.95199,1357.1
-18.95199,1357.11
-12.72622,1357.12
0.9155553,1357.13
8.606219,1357.14
3.570666,1357.15
3.570666,1357.16
4.760888,1357.17
-0.9155553,1357.18
-4.486221,1357.19
-9.338664,1357.2
1.281777,1357.21
13.73333,1357.22
10.07111,1357.23
9.063997,1357.24
0.3662221,1357.25
-9.338664,1357.26
-20.50844,1357.27
-28.01599,1357.28
-11.81066,1357.29
0.7324442,1357.3
-3.570666,1357.31
-8.606219,1357.32
-9.521775,1357.33
-11.536,1357.34
-15.38133,1357.35
-14.74044,1357.36
-11.26133,1357.37
-11.35289,1357.38
-12.63466,1357.39
-6.683554,1357.4
0.7324442,1357.41
1.648,1357.42
-0.2746666,1357.43
-1.098666,1357.44
1.190222,1357.45
3.845332,1357.46
5.676443,1357.47
8.056887,1357.48
12.17689,1357.49
9.887997,1357.5
-0.8239998,1357.51
-12.26844,1357.52
-13.91644,1357.53
-6.225776,1357.54
0.8239998,1357.55
11.35289,1357.56
15.01511,1357.57
8.331553,1357.58
4.852443,1357.59
6.134221,1357.6
4.211555,1357.61
4.486221,1357.62
5.676443,1357.63
1.007111,1357.64
3.47911,1357.65
-0.1831111,1357.66
-5.493332,1357.67
-4.211555,1357.68
-9.979552,1357.69
-10.712,1357.7
-10.43733,1357.71
-12.63466,1357.72
-10.80355,1357.73
-17.67022,1357.74
-21.60711,1357.75
-15.28977,1357.76
-13.91644,1357.77
-8.423109,1357.78
2.014222,1357.79
6.683554,1357.8
8.972442,1357.81
11.99377,1357.82
18.58577,1357.83
19.50133,1357.84
15.93066,1357.85
18.67733,1357.86
17.67022,1357.87
8.697775,1357.88
-0.4577776,1357.89
-1.190222,1357.9
0.3662221,1357.91
2.563555,1357.92
7.232887,1357.93
9.247108,1357.94
8.78933,1357.95
4.760888,1357.96
-2.288888,1357.97
-0.7324442,1357.98
-0.2746666,1357.99
0.5493332,1358
2.014222,1358.01
-2.471999,1358.02
9.521775,1358.03
12.26844,1358.04
3.387555,1358.05
-0,1358.06
-9.155553,1358.07
-15.47288,1358.08
-11.62755,1358.09
2.563555,1358.1
4.760888,1358.11
4.943998,1358.12
14.008,1358.13
11.44444,1358.14
12.54311,1358.15
16.84622,1358.16
18.76888,1358.17
16.84622,1358.18
6.500443,1358.19
-2.929777,1358.2
0.5493332,1358.21
10.16266,1358.22
14.28266,1358.23
13.09244,1358.24
-0.2746666,1358.25
-3.021333,1358.26
8.148442,1358.27
8.239998,1358.28
11.26133,1358.29
16.11377,1358.3
10.07111,1358.31
-1.739555,1358.32
-12.26844,1358.33
-7.324442,1358.34
2.288888,1358.35
1.281777,1358.36
4.30311,1358.37
13.73333,1358.38
9.063997,1358.39
4.30311,1358.4
15.74755,1358.41
14.74044,1358.42
4.486221,1358.43
1.648,1358.44
-4.30311,1358.45
-2.288888,1358.46
0.7324442,1358.47
-1.648,1358.48
-3.387555,1358.49
-11.62755,1358.5
-17.57866,1358.51
-12.08533,1358.52
-4.486221,1358.53
-4.943998,1358.54
-8.331553,1358.55
-7.78222,1358.56
-0.4577776,1358.57
3.295999,1358.58
2.197333,1358.59
6.95822,1358.6
5.218665,1358.61
1.098666,1358.62
2.929777,1358.63
-2.838221,1358.64
4.394665,1358.65
1.464888,1358.66
-11.35289,1358.67
-3.47911,1358.68
-5.584887,1358.69
-9.063997,1358.7
-11.71911,1358.71
-8.239998,1358.72
3.845332,1358.73
5.767998,1358.74
3.112888,1358.75
-1.922666,1358.76
-5.584887,1358.77
-9.613331,1358.78
-13.64177,1358.79
-20.14222,1358.8
-21.88177,1358.81
-15.656,1358.82
-9.796441,1358.83
-0.4577776,1358.84
3.753777,1358.85
4.028443,1358.86
-0.8239998,1358.87
-11.81066,1358.88
-14.832,1358.89
-13.73333,1358.9
-14.55733,1358.91
-15.656,1358.92
-16.57155,1358.93
-15.74755,1358.94
-15.74755,1358.95
-16.84622,1358.96
-7.507553,1358.97
-5.035554,1358.98
-12.08533,1358.99
-14.55733,1359
-17.48711,1359.01
-11.99377,1359.02
-13.27555,1359.03
-19.68444,1359.04
-17.12088,1359.05
-19.04355,1359.06
-12.72622,1359.07
-3.021333,1359.08
-4.30311,1359.09
-2.288888,1359.1
2.380444,1359.11
5.310221,1359.12
7.507553,1359.13
-2.014222,1359.14
-10.43733,1359.15
-6.683554,1359.16
-7.965331,1359.17
-10.712,1359.18
-9.155553,1359.19
-17.02933,1359.2
-21.51555,1359.21
-18.76888,1359.22
-20.05066,1359.23
-16.38844,1359.24
-17.12088,1359.25
-17.67022,1359.26
-20.78311,1359.27
-23.34666,1359.28
-19.40977,1359.29
-17.76177,1359.3
-16.84622,1359.31
-16.66311,1359.32
-8.880886,1359.33
-8.239998,1359.34
-9.247108,1359.35
-3.204443,1359.36
-3.021333,1359.37
-7.324442,1359.38
-8.78933,1359.39
-15.19822,1359.4
-16.48,1359.41
-3.845332,1359.42
-6.683554,1359.43
-3.570666,1359.44
5.310221,1359.45
2.929777,1359.46
8.697775,1359.47
12.72622,1359.48
14.46577,1359.49
10.43733,1359.5
1.556444,1359.51
-1.190222,1359.52
-2.746666,1359.53
4.119999,1359.54
6.591998,1359.55
1.190222,1359.56
9.796441,1359.57
13.09244,1359.58
3.112888,1359.59
-3.47911,1359.6
-6.95822,1359.61
-12.72622,1359.62
-20.50844,1359.63
-11.44444,1359.64
-4.852443,1359.65
-14.64888,1359.66
-12.63466,1359.67
-4.760888,1359.68
-2.197333,1359.69
-1.373333,1359.7
-1.464888,1359.71
0.4577776,1359.72
1.464888,1359.73
0.5493332,1359.74
-0.8239998,1359.75
-3.47911,1359.76
-5.767998,1359.77
-4.211555,1359.78
-0.5493332,1359.79
-0.4577776,1359.8
-4.30311,1359.81
-5.12711,1359.82
-3.112888,1359.83
1.281777,1359.84
6.225776,1359.85
4.669332,1359.86
1.281777,1359.87
2.105777,1359.88
6.134221,1359.89
6.95822,1359.9
3.753777,1359.91
2.380444,1359.92
7.507553,1359.93
6.042665,1359.94
0.9155553,1359.95
8.056887,1359.96
8.606219,1359.97
6.95822,1359.98
14.74044,1359.99
15.28977,1360
9.704886,1360.01
9.063997,1360.02
11.26133,1360.03
8.423109,1360.04
6.775109,1360.05
0.2746666,1360.06
-3.112888,1360.07
3.570666,1360.08
1.190222,1360.09
-1.556444,1360.1
-1.648,1360.11
5.951109,1360.12
9.155553,1360.13
1.373333,1360.14
-2.197333,1360.15
-2.288888,1360.16
1.831111,1360.17
1.281777,1360.18
7.690664,1360.19
13.64177,1360.2
11.90222,1360.21
11.71911,1360.22
6.95822,1360.23
5.493332,1360.24
-0.3662221,1360.25
-5.676443,1360.26
1.464888,1360.27
11.07822,1360.28
17.21244,1360.29
12.36,1360.3
4.119999,1360.31
9.704886,1360.32
14.74044,1360.33
15.38133,1360.34
15.47288,1360.35
10.89511,1360.36
7.690664,1360.37
2.838221,1360.38
0.6408887,1360.39
-0.1831111,1360.4
5.493332,1360.41
2.929777,1360.42
-5.310221,1360.43
-0.7324442,1360.44
-0,1360.45
10.80355,1360.46
17.57866,1360.47
9.613331,1360.48
5.218665,1360.49
0.2746666,1360.5
2.929777,1360.51
7.873775,1360.52
10.43733,1360.53
8.056887,1360.54
1.464888,1360.55
8.880886,1360.56
14.008,1360.57
12.45155,1360.58
18.03644,1360.59
13.27555,1360.6
6.683554,1360.61
6.775109,1360.62
7.415998,1360.63
10.52889,1360.64
3.021333,1360.65
8.148442,1360.66
10.712,1360.67
2.105777,1360.68
-0.9155553,1360.69
-4.943998,1360.7
-7.507553,1360.71
-5.035554,1360.72
4.028443,1360.73
1.190222,1360.74
2.65511,1360.75
1.739555,1360.76
0.5493332,1360.77
1.373333,1360.78
-3.936888,1360.79
-2.65511,1360.8
-0.8239998,1360.81
1.556444,1360.82
7.690664,1360.83
13.45866,1360.84
11.90222,1360.85
6.408887,1360.86
-0.2746666,1360.87
-1.281777,1360.88
-2.380444,1360.89
-4.394665,1360.9
-4.943998,1360.91
-2.288888,1360.92
5.951109,1360.93
7.599109,1360.94
4.119999,1360.95
1.739555,1360.96
-6.134221,1360.97
-7.324442,1360.98
-3.47911,1360.99
-11.07822,1361
-11.536,1361.01
-9.338664,1361.02
-11.90222,1361.03
-16.75466,1361.04
-15.47288,1361.05
-8.880886,1361.06
-8.423109,1361.07
-6.683554,1361.08
-9.521775,1361.09
-11.16977,1361.1
-5.951109,1361.11
-8.239998,1361.12
-14.832,1361.13
-15.93066,1361.14
-12.54311,1361.15
-14.008,1361.16
-10.34577,1361.17
-3.845332,1361.18
-4.760888,1361.19
0.09155553,1361.2
1.373333,1361.21
1.098666,1361.22
-1.556444,1361.23
-3.753777,1361.24
0.1831111,1361.25
-0.09155553,1361.26
7.141331,1361.27
8.880886,1361.28
11.536,1361.29
17.57866,1361.3
16.29688,1361.31
15.56444,1361.32
7.415998,1361.33
6.317331,1361.34
-0,1361.35
-5.12711,1361.36
-1.831111,1361.37
-5.12711,1361.38
-4.394665,1361.39
-4.394665,1361.4
-2.105777,1361.41
-8.148442,1361.42
-10.52889,1361.43
-5.035554,1361.44
-8.606219,1361.45
-10.62044,1361.46
-6.775109,1361.47
-4.669332,1361.48
-4.394665,1361.49
0.2746666,1361.5
1.922666,1361.51
1.373333,1361.52
1.281777,1361.53
4.669332,1361.54
5.12711,1361.55
2.197333,1361.56
1.556444,1361.57
2.65511,1361.58
4.119999,1361.59
1.281777,1361.6
1.831111,1361.61
3.295999,1361.62
3.570666,1361.63
8.514664,1361.64
10.25422,1361.65
7.141331,1361.66
7.78222,1361.67
2.65511,1361.68
4.669332,1361.69
13.27555,1361.7
9.887997,1361.71
14.55733,1361.72
19.68444,1361.73
22.98044,1361.74
20.32533,1361.75
9.613331,1361.76
12.45155,1361.77
11.26133,1361.78
7.141331,1361.79
6.591998,1361.8
5.951109,1361.81
-0.5493332,1361.82
-10.80355,1361.83
-11.99377,1361.84
-14.46577,1361.85
-11.62755,1361.86
-14.19111,1361.87
-16.20533,1361.88
-10.16266,1361.89
-12.08533,1361.9
-15.10666,1361.91
-19.77599,1361.92
-17.48711,1361.93
-13.09244,1361.94
-12.08533,1361.95
-5.035554,1361.96
-3.570666,1361.97
-1.831111,1361.98
1.648,1361.99
-1.464888,1362
-3.662221,1362.01
-1.007111,1362.02
7.415998,1362.03
7.324442,1362.04
6.775109,1362.05
15.56444,1362.06
14.37422,1362.07
7.599109,1362.08
8.056887,1362.09
8.331553,1362.1
8.056887,1362.11
4.119999,1362.12
2.014222,1362.13
6.683554,1362.14
2.380444,1362.15
2.929777,1362.16
5.584887,1362.17
4.486221,1362.18
6.134221,1362.19
1.373333,1362.2
-3.021333,1362.21
-3.845332,1362.22
-2.929777,1362.23
-6.225776,1362.24
-3.112888,1362.25
4.577776,1362.26
0.3662221,1362.27
-3.662221,1362.28
-2.65511,1362.29
-4.394665,1362.3
-6.591998,1362.31
-4.394665,1362.32
-5.584887,1362.33
-5.310221,1362.34
0.1831111,1362.35
-1.556444,1362.36
-3.662221,1362.37
-3.295999,1362.38
-3.295999,1362.39
-1.739555,1362.4
-1.739555,1362.41
2.746666,1362.42
5.584887,1362.43
5.584887,1362.44
-0.7324442,1362.45
-7.599109,1362.46
-7.690664,1362.47
-8.239998,1362.48
-5.859554,1362.49
-7.324442,1362.5
-3.47911,1362.51
2.471999,1362.52
1.831111,1362.53
3.387555,1362.54
1.556444,1362.55
4.577776,1362.56
4.211555,1362.57
-4.486221,1362.58
-5.676443,1362.59
-6.042665,1362.6
-3.753777,1362.61
0.4577776,1362.62
1.373333,1362.63
2.471999,1362.64
3.47911,1362.65
2.288888,1362.66
3.295999,1362.67
3.845332,1362.68
2.197333,1362.69
0.3662221,1362.7
-2.929777,1362.71
-5.310221,1362.72
-11.536,1362.73
-9.704886,1362.74
-2.014222,1362.75
-2.288888,1362.76
-4.30311,1362.77
-3.112888,1362.78
3.753777,1362.79
3.570666,1362.8
0.7324442,1362.81
3.021333,1362.82
-3.204443,1362.83
-7.690664,1362.84
-4.394665,1362.85
-2.105777,1362.86
-2.288888,1362.87
-1.831111,1362.88
-2.746666,1362.89
-5.035554,1362.9
-1.007111,1362.91
-1.831111,1362.92
-0.8239998,1362.93
-0.8239998,1362.94
-1.464888,1362.95
2.929777,1362.96
0.9155553,1362.97
1.922666,1362.98
3.845332,1362.99
5.218665,1363
1.739555,1363.01
5.310221,1363.02
7.690664,1363.03
3.845332,1363.04
5.12711,1363.05
7.141331,1363.06
11.26133,1363.07
8.78933,1363.08
7.507553,1363.09
7.965331,1363.1
11.26133,1363.11
11.07822,1363.12
1.739555,1363.13
-8.606219,1363.14
-10.52889,1363.15
-5.401776,1363.16
-4.760888,1363.17
-7.415998,1363.18
-10.34577,1363.19
-12.08533,1363.2
-16.38844,1363.21
-19.68444,1363.22
-17.02933,1363.23
-16.57155,1363.24
-20.05066,1363.25
-19.04355,1363.26
-14.832,1363.27
-12.08533,1363.28
-9.887997,1363.29
-8.239998,1363.3
-4.028443,1363.31
-3.753777,1363.32
-8.423109,1363.33
-1.373333,1363.34
1.648,1363.35
-1.556444,1363.36
-1.648,1363.37
-6.225776,1363.38
-1.739555,1363.39
2.65511,1363.4
0.4577776,1363.41
1.648,1363.42
-2.197333,1363.43
-5.218665,1363.44
-3.570666,1363.45
-1.831111,1363.46
-2.105777,1363.47
-1.464888,1363.48
2.105777,1363.49
7.965331,1363.5
5.401776,1363.51
0.4577776,1363.52
2.746666,1363.53
-0.1831111,1363.54
-0.1831111,1363.55
2.563555,1363.56
5.493332,1363.57
4.760888,1363.58
2.838221,1363.59
1.648,1363.6
3.295999,1363.61
7.232887,1363.62
11.16977,1363.63
22.98044,1363.64
22.98044,1363.65
20.59999,1363.66
21.51555,1363.67
18.03644,1363.68
19.50133,1363.69
16.66311,1363.7
17.76177,1363.71
17.76177,1363.72
10.25422,1363.73
4.943998,1363.74
-1.556444,1363.75
-2.014222,1363.76
-3.845332,1363.77
-8.606219,1363.78
-9.521775,1363.79
-13.64177,1363.8
-12.45155,1363.81
-11.99377,1363.82
-12.17689,1363.83
-8.331553,1363.84
-11.62755,1363.85
-3.845332,1363.86
0.5493332,1363.87
-5.493332,1363.88
-5.584887,1363.89
-11.62755,1363.9
-10.43733,1363.91
-8.880886,1363.92
-20.05066,1363.93
-15.19822,1363.94
-5.493332,1363.95
-9.887997,1363.96
-8.514664,1363.97
-5.12711,1363.98
-9.063997,1363.99
-5.767998,1364
-1.373333,1364.01
2.838221,1364.02
8.78933,1364.03
6.408887,1364.04
5.951109,1364.05
2.471999,1364.06
6.500443,1364.07
13.36711,1364.08
14.46577,1364.09
12.90933,1364.1
11.62755,1364.11
20.23377,1364.12
10.712,1364.13
-7.78222,1364.14
-21.69866,1364.15
-31.03732,1364.16
-25.17777,1364.17
-20.05066,1364.18
-14.09955,1364.19
-5.493332,1364.2
-2.471999,1364.21
-4.211555,1364.22
-4.119999,1364.23
-10.07111,1364.24
-22.61422,1364.25
-25.63555,1364.26
-21.69866,1364.27
-14.55733,1364.28
-7.507553,1364.29
-5.584887,1364.3
0.9155553,1364.31
3.295999,1364.32
-4.119999,1364.33
-0.5493332,1364.34
-1.922666,1364.35
-1.831111,1364.36
4.577776,1364.37
5.12711,1364.38
13.27555,1364.39
15.01511,1364.4
12.26844,1364.41
9.521775,1364.42
-0.09155553,1364.43
-4.30311,1364.44
0.5493332,1364.45
5.401776,1364.46
12.26844,1364.47
17.39555,1364.48
16.20533,1364.49
12.36,1364.5
-1.464888,1364.51
-5.12711,1364.52
-2.746666,1364.53
-8.972442,1364.54
-4.943998,1364.55
-1.464888,1364.56
-4.211555,1364.57
-3.021333,1364.58
-5.493332,1364.59
-7.324442,1364.6
-4.028443,1364.61
6.225776,1364.62
12.90933,1364.63
8.697775,1364.64
7.324442,1364.65
3.753777,1364.66
4.119999,1364.67
10.89511,1364.68
13.73333,1364.69
17.67022,1364.7
18.95199,1364.71
11.35289,1364.72
